Day,Hour,Keypresses
2021-06-24,21,3854
2021-06-24,22,3264
2021-06-24,23,1524
2021-06-25,0,1507
2021-06-25,1,968
2021-06-25,11,2700
2021-06-25,12,1925
2021-06-25,13,4037
2021-06-25,14,4305
2021-06-25,15,2752
2021-06-25,16,3688
2021-06-25,17,2084
2021-06-25,19,1768
2021-06-25,20,1912
2021-06-25,21,4065
2021-06-25,22,3959
2021-06-25,23,2717
2021-06-26,0,824
2021-06-26,1,3138
2021-06-26,2,1086
2021-06-26,10,2602
2021-06-26,11,2909
2021-06-26,12,588
2021-06-26,13,1378
2021-06-26,14,364
2021-06-26,15,157
2021-06-26,16,47
2021-06-26,17,1039
2021-06-26,18,1405
2021-06-26,19,921
2021-06-26,20,1134
2021-06-26,21,1900
2021-06-26,22,11
2021-06-26,23,2
2021-06-27,0,666
2021-06-27,1,3403
2021-06-27,12,7
2021-06-27,13,38
2021-06-27,21,498
2021-06-27,22,1293
2021-06-27,23,26
2021-06-28,0,796
2021-06-28,10,329
2021-06-28,11,831
2021-06-28,12,1502
2021-06-28,13,1887
2021-06-28,14,3930
2021-06-28,15,1230
2021-06-28,16,1560
2021-06-28,17,2715
2021-06-28,18,3040
2021-06-28,19,3922
2021-06-28,20,2737
2021-06-28,21,73
2021-06-28,22,2760
2021-06-28,23,1821
2021-06-29,0,937
2021-06-29,9,533
2021-06-29,10,812
2021-06-29,11,4286
2021-06-29,12,726
2021-06-29,13,1895
2021-06-29,14,4071
2021-06-29,15,3989
2021-06-29,16,1859
2021-06-29,17,3773
2021-06-29,18,3186
2021-06-29,21,3103
2021-06-29,22,1979
2021-06-29,23,788
2021-06-30,0,689
2021-06-30,1,1507
2021-06-30,11,1203
2021-06-30,12,4414
2021-06-30,13,7534
2021-06-30,14,1759
2021-06-30,15,4280
2021-06-30,16,2770
2021-06-30,21,443
2021-06-30,22,143
2021-06-30,23,403
2021-07-01,0,1117
2021-07-01,1,11289
2021-07-01,2,3460
2021-07-01,3,336
2021-07-01,10,84
2021-07-01,11,1042
2021-07-01,12,4866
2021-07-01,13,3855
2021-07-01,14,1977
2021-07-01,15,2655
2021-07-01,16,733
2021-07-01,17,947
2021-07-01,18,2782
2021-07-01,19,1008
2021-07-01,20,3624
2021-07-01,21,1789
2021-07-01,22,2925
2021-07-01,23,1220
2021-07-02,0,2811
2021-07-02,1,117
2021-07-02,10,204
2021-07-02,11,2712
2021-07-02,12,3151
2021-07-02,13,3008
2021-07-02,14,2695
2021-07-02,15,1694
2021-07-02,16,3741
2021-07-02,17,2141
2021-07-02,21,446
2021-07-02,22,3048
2021-07-02,23,1764
2021-07-03,0,3209
2021-07-03,1,249
2021-07-03,10,181
2021-07-03,11,3090
2021-07-03,12,2882
2021-07-03,13,2368
2021-07-03,14,1459
2021-07-03,15,1452
2021-07-03,16,4390
2021-07-04,1,1679
2021-07-04,2,46
2021-07-04,15,189
2021-07-04,16,5
2021-07-04,17,0
2021-07-05,11,1234
2021-07-05,12,0
2021-07-05,13,0
2021-07-05,14,2762
2021-07-05,15,2546
2021-07-05,16,319
2021-07-05,17,234
2021-07-05,18,11
2021-07-05,20,1538
2021-07-05,21,285
2021-07-05,22,1870
2021-07-05,23,3518
2021-07-06,0,11999
2021-07-06,1,1348
2021-07-06,11,1079
2021-07-06,12,1200
2021-07-06,13,990
2021-07-06,14,921
2021-07-06,15,2075
2021-07-06,16,2000
2021-07-06,17,1102
2021-07-06,20,2921
2021-07-06,21,1348
2021-07-06,22,3619
2021-07-06,23,3026
2021-07-07,0,2553
2021-07-07,1,3369
2021-07-07,2,148
2021-07-07,11,2447
2021-07-07,12,5003
2021-07-07,13,5076
2021-07-07,14,1250
2021-07-07,15,4994
2021-07-07,16,1811
2021-07-07,17,22
2021-07-07,23,1848
2021-07-08,0,1192
2021-07-08,1,153
2021-07-08,9,63
2021-07-08,10,1572
2021-07-08,11,2220
2021-07-08,12,3302
2021-07-08,13,2923
2021-07-08,14,2340
2021-07-08,15,3161
2021-07-08,16,1160
2021-07-08,17,2033
2021-07-08,18,2510
2021-07-08,22,1201
2021-07-08,23,4024
2021-07-09,0,3994
2021-07-09,1,3211
2021-07-09,2,1062
2021-07-09,11,237
2021-07-09,12,1698
2021-07-09,13,2897
2021-07-09,14,2700
2021-07-09,15,1642
2021-07-09,16,1254
2021-07-09,17,5411
2021-07-09,18,1889
2021-07-09,23,2346
2021-07-10,0,1616
2021-07-10,1,3937
2021-07-10,2,2890
2021-07-10,3,677
2021-07-10,11,779
2021-07-10,12,1722
2021-07-10,13,2661
2021-07-10,14,157
2021-07-10,15,0
2021-07-10,16,0
2021-07-11,12,34
2021-07-11,13,3060
2021-07-11,14,714
2021-07-11,21,55
2021-07-11,22,2512
2021-07-11,23,3123
2021-07-12,9,482
2021-07-12,10,1776
2021-07-12,11,3631
2021-07-12,12,1695
2021-07-12,13,5919
2021-07-12,14,6195
2021-07-12,15,5177
2021-07-12,16,3043
2021-07-12,17,3693
2021-07-12,21,784
2021-07-12,22,1871
2021-07-12,23,1703
2021-07-13,0,2474
2021-07-13,1,325
2021-07-13,11,561
2021-07-13,12,4879
2021-07-13,13,4868
2021-07-13,14,2436
2021-07-13,15,2252
2021-07-13,16,2548
2021-07-13,17,1750
2021-07-13,18,2549
2021-07-13,21,3979
2021-07-13,22,4817
2021-07-13,23,438
2021-07-14,0,29
2021-07-14,1,954
2021-07-14,9,585
2021-07-14,10,263
2021-07-14,12,2950
2021-07-14,13,1794
2021-07-14,14,1388
2021-07-14,15,2897
2021-07-14,16,1703
2021-07-14,17,3646
2021-07-14,19,1
2021-07-15,0,183
2021-07-15,1,1403
2021-07-15,2,167
2021-07-15,11,1216
2021-07-15,12,0
2021-07-15,13,1788
2021-07-15,14,2612
2021-07-15,15,3663
2021-07-15,16,4041
2021-07-15,17,1265
2021-07-15,18,32
2021-07-15,19,543
2021-07-15,20,6404
2021-07-15,21,2848
2021-07-15,22,3914
2021-07-15,23,5346
2021-07-16,0,4875
2021-07-16,1,405
2021-07-16,9,27
2021-07-16,10,4135
2021-07-16,11,3388
2021-07-16,12,1918
2021-07-16,13,2282
2021-07-16,14,559
2021-07-16,15,2891
2021-07-16,16,3031
2021-07-16,17,6694
2021-07-16,18,412
2021-07-17,11,2077
2021-07-17,12,1349
2021-07-17,13,8015
2021-07-17,14,7930
2021-07-17,15,656
2021-07-17,16,1641
2021-07-18,11,2424
2021-07-18,16,1416
2021-07-18,17,2664
2021-07-18,18,2486
2021-07-18,19,2733
2021-07-18,20,0
2021-07-18,21,2922
2021-07-18,22,3631
2021-07-18,23,10732
2021-07-19,0,2633
2021-07-19,1,874
2021-07-19,2,0
2021-07-19,3,0
2021-07-19,4,0
2021-07-19,5,0
2021-07-19,6,0
2021-07-19,7,0
2021-07-19,8,153
2021-07-19,9,5169
2021-07-19,10,28
2021-07-19,11,981
2021-07-19,12,3764
2021-07-19,13,823
2021-07-19,14,3985
2021-07-19,15,4257
2021-07-19,16,3613
2021-07-19,17,1244
2021-07-19,19,672
2021-07-19,20,224
2021-07-19,21,4592
2021-07-19,22,9008
2021-07-19,23,1803
2021-07-20,0,935
2021-07-20,1,581
2021-07-20,2,0
2021-07-20,3,0
2021-07-20,4,0
2021-07-20,5,0
2021-07-20,6,0
2021-07-20,7,0
2021-07-20,8,0
2021-07-20,9,0
2021-07-20,10,3
2021-07-20,11,614
2021-07-20,12,148
2021-07-20,13,2793
2021-07-20,14,1834
2021-07-20,15,5288
2021-07-20,16,2005
2021-07-20,17,567
2021-07-20,23,302
2021-07-21,0,0
2021-07-21,1,0
2021-07-21,2,0
2021-07-21,3,0
2021-07-21,4,0
2021-07-21,5,0
2021-07-21,6,0
2021-07-21,7,0
2021-07-21,8,0
2021-07-21,9,1
2021-07-21,10,2384
2021-07-21,11,3766
2021-07-21,12,2517
2021-07-21,13,3022
2021-07-21,14,3989
2021-07-21,15,5328
2021-07-21,16,7260
2021-07-21,17,802
2021-07-21,18,0
2021-07-21,19,0
2021-07-21,20,0
2021-07-21,21,2637
2021-07-21,22,3398
2021-07-21,23,4700
2021-07-22,0,832
2021-07-22,1,0
2021-07-22,2,0
2021-07-22,3,0
2021-07-22,4,0
2021-07-22,5,0
2021-07-22,6,0
2021-07-22,7,0
2021-07-22,8,0
2021-07-22,9,1636
2021-07-22,10,1718
2021-07-22,11,2967
2021-07-22,12,60
2021-07-22,13,5160
2021-07-22,14,2917
2021-07-22,15,974
2021-07-22,16,4124
2021-07-22,17,1248
2021-07-22,18,1195
2021-07-22,19,4936
2021-07-22,20,4450
2021-07-22,21,4763
2021-07-22,22,669
2021-07-22,23,6476
2021-07-23,0,3723
2021-07-23,1,0
2021-07-23,10,8147
2021-07-23,11,3904
2021-07-23,12,4354
2021-07-23,13,506
2021-07-23,19,37
2021-07-23,20,1254
2021-07-23,21,1171
2021-07-23,22,826
2021-07-23,23,1175
2021-07-24,0,2410
2021-07-24,1,3290
2021-07-24,2,0
2021-07-24,3,0
2021-07-24,4,0
2021-07-24,5,0
2021-07-24,6,0
2021-07-24,7,0
2021-07-24,8,0
2021-07-24,9,0
2021-07-24,10,1217
2021-07-24,11,3068
2021-07-24,12,54
2021-07-24,13,0
2021-07-24,14,0
2021-07-24,15,0
2021-07-24,16,0
2021-07-24,17,0
2021-07-24,18,4007
2021-07-24,19,4977
2021-07-24,20,7503
2021-07-24,21,3642
2021-07-24,22,6185
2021-07-24,23,2339
2021-07-25,0,1075
2021-07-25,1,2933
2021-07-25,2,0
2021-07-25,3,0
2021-07-25,4,0
2021-07-25,5,0
2021-07-25,6,0
2021-07-25,7,0
2021-07-25,8,0
2021-07-25,9,0
2021-07-25,10,128
2021-07-25,11,0
2021-07-25,21,2486
2021-07-25,22,7877
2021-07-25,23,10576
2021-07-26,0,1598
2021-07-26,9,16
2021-07-26,10,2736
2021-07-26,11,960
2021-07-26,12,1654
2021-07-26,13,3711
2021-07-26,14,4054
2021-07-26,15,2544
2021-07-26,16,2763
2021-07-26,17,367
2021-07-26,18,5220
2021-07-26,19,0
2021-07-26,20,1261
2021-07-26,21,0
2021-07-26,22,3245
2021-07-26,23,1435
2021-07-27,0,1991
2021-07-27,1,1711
2021-07-27,2,0
2021-07-27,3,0
2021-07-27,4,0
2021-07-27,5,0
2021-07-27,6,0
2021-07-27,7,0
2021-07-27,8,0
2021-07-27,9,0
2021-07-27,10,0
2021-07-27,11,1319
2021-07-27,12,6808
2021-07-27,13,6051
2021-07-27,14,2061
2021-07-27,15,2955
2021-07-27,16,4965
2021-07-28,8,362
2021-07-28,9,1921
2021-07-28,10,3893
2021-07-28,11,2699
2021-07-28,12,2040
2021-07-28,13,0
2021-07-28,14,2443
2021-07-28,15,2857
2021-07-28,16,4782
2021-07-28,17,591
2021-07-28,19,18
2021-07-28,20,6179
2021-07-28,21,4195
2021-07-28,22,2274
2021-07-28,23,1608
2021-07-29,0,0
2021-07-29,1,0
2021-07-29,2,0
2021-07-29,3,0
2021-07-29,4,0
2021-07-29,5,0
2021-07-29,6,0
2021-07-29,7,83
2021-07-29,8,11
2021-07-29,9,3097
2021-07-29,10,2548
2021-07-29,11,2511
2021-07-29,12,3362
2021-07-29,13,3239
2021-07-29,14,3575
2021-07-29,15,4118
2021-07-29,16,5691
2021-07-29,17,0
2021-07-29,18,3193
2021-07-29,19,1709
2021-07-29,21,2082
2021-07-29,22,3391
2021-07-29,23,9948
2021-07-30,0,7633
2021-07-30,9,4067
2021-07-30,10,5007
2021-07-30,11,3743
2021-07-30,12,5137
2021-07-30,13,3217
2021-07-30,14,2085
2021-07-30,15,330
2021-07-31,11,519
2021-07-31,12,2225
2021-07-31,13,2223
2021-07-31,14,2513
2021-07-31,15,3677
2021-07-31,16,3960
2021-07-31,17,3545
2021-07-31,18,1914
2021-07-31,19,0
2021-07-31,20,0
2021-07-31,21,0
2021-07-31,22,0
2021-07-31,23,0
2021-08-01,0,0
2021-08-01,1,0
2021-08-01,12,40
2021-08-01,13,264
2021-08-01,14,726
2021-08-01,15,42
2021-08-01,16,28
2021-08-01,17,203
2021-08-01,18,122
2021-08-01,19,85
2021-08-01,22,4134
2021-08-01,23,1652
2021-08-02,0,422
2021-08-02,1,269
2021-08-02,7,1
2021-08-02,8,902
2021-08-02,9,3948
2021-08-02,10,2735
2021-08-02,11,2038
2021-08-02,12,3126
2021-08-02,13,1619
2021-08-02,14,2914
2021-08-02,15,6855
2021-08-02,16,3378
2021-08-02,17,5094
2021-08-02,18,3996
2021-08-02,19,0
2021-08-02,20,860
2021-08-02,21,1775
2021-08-02,22,2157
2021-08-02,23,615
2021-08-03,0,354
2021-08-03,7,46
2021-08-03,8,1467
2021-08-03,9,52
2021-08-03,10,4485
2021-08-03,11,4248
2021-08-03,12,887
2021-08-03,13,2493
2021-08-03,14,2924
2021-08-03,15,1218
2021-08-03,16,1833
2021-08-03,17,156
2021-08-03,18,2671
2021-08-03,19,294
2021-08-03,20,8278
2021-08-03,21,4810
2021-08-03,22,8227
2021-08-03,23,3494
2021-08-04,8,1347
2021-08-04,9,3670
2021-08-04,10,868
2021-08-04,11,556
2021-08-04,13,3689
2021-08-04,14,5920
2021-08-04,15,1530
2021-08-04,16,2559
2021-08-04,17,1413
2021-08-05,8,397
2021-08-05,9,1349
2021-08-05,10,2503
2021-08-05,11,2
2021-08-05,12,5547
2021-08-05,13,3094
2021-08-05,14,5095
2021-08-05,15,1725
2021-08-05,16,130
2021-08-05,17,826
2021-08-05,18,1266
2021-08-05,19,7140
2021-08-05,20,2311
2021-08-05,21,634
2021-08-05,22,44
2021-08-05,23,121
2021-08-06,0,0
2021-08-06,1,0
2021-08-06,2,0
2021-08-06,3,0
2021-08-06,4,0
2021-08-06,5,0
2021-08-06,6,0
2021-08-06,7,0
2021-08-06,8,1748
2021-08-06,9,1991
2021-08-06,10,5035
2021-08-06,11,3463
2021-08-06,12,3524
2021-08-06,13,4673
2021-08-06,14,3489
2021-08-06,15,1510
2021-08-06,16,3896
2021-08-06,17,6311
2021-08-06,18,2631
2021-08-06,19,472
2021-08-06,20,1627
2021-08-06,21,0
2021-08-06,22,1457
2021-08-06,23,2759
2021-08-07,0,417
2021-08-07,1,121
2021-08-07,2,0
2021-08-07,3,0
2021-08-07,4,0
2021-08-07,5,0
2021-08-07,6,0
2021-08-07,7,0
2021-08-07,8,0
2021-08-07,9,0
2021-08-07,10,1
2021-08-07,11,3784
2021-08-07,12,122
2021-08-07,13,0
2021-08-07,14,0
2021-08-07,15,80
2021-08-07,16,2043
2021-08-07,17,1759
2021-08-07,18,2335
2021-08-07,19,1062
2021-08-07,20,1
2021-08-07,21,2345
2021-08-07,22,3111
2021-08-07,23,196
2021-08-08,0,969
2021-08-08,1,0
2021-08-08,2,0
2021-08-08,3,0
2021-08-08,4,0
2021-08-08,5,0
2021-08-08,6,0
2021-08-08,7,0
2021-08-08,8,0
2021-08-08,9,0
2021-08-08,10,572
2021-08-08,11,1862
2021-08-08,12,96
2021-08-08,13,0
2021-08-08,14,0
2021-08-08,15,0
2021-08-08,16,0
2021-08-08,17,0
2021-08-08,18,0
2021-08-08,19,0
2021-08-08,20,0
2021-08-08,21,1
2021-08-08,22,2780
2021-08-08,23,38
2021-08-09,8,12
2021-08-09,9,3490
2021-08-09,10,3127
2021-08-09,11,3080
2021-08-09,12,23
2021-08-09,13,2597
2021-08-09,14,1470
2021-08-09,15,2983
2021-08-09,16,5691
2021-08-09,17,1956
2021-08-10,10,2479
2021-08-10,11,4499
2021-08-10,12,3885
2021-08-10,13,3679
2021-08-10,14,7676
2021-08-10,15,4952
2021-08-10,16,1621
2021-08-10,17,4962
2021-08-10,22,1344
2021-08-10,23,573
2021-08-11,0,35
2021-08-11,8,785
2021-08-11,9,3316
2021-08-11,10,1921
2021-08-11,12,1036
2021-08-11,13,1774
2021-08-11,14,2958
2021-08-11,15,1955
2021-08-11,16,3502
2021-08-11,17,3521
2021-08-11,18,1778
2021-08-11,19,0
2021-08-11,20,242
2021-08-11,21,1513
2021-08-11,22,35
2021-08-11,23,1
2021-08-12,0,628
2021-08-12,7,0
2021-08-12,8,225
2021-08-12,9,739
2021-08-12,10,1694
2021-08-12,11,1448
2021-08-12,12,6091
2021-08-12,13,1041
2021-08-12,18,5355
2021-08-12,19,7320
2021-08-12,20,27
2021-08-12,21,5147
2021-08-12,22,9534
2021-08-12,23,4204
2021-08-13,0,2556
2021-08-13,7,68
2021-08-13,8,3834
2021-08-13,9,1880
2021-08-13,10,2135
2021-08-13,11,2039
2021-08-13,12,1425
2021-08-13,13,289
2021-08-13,14,3025
2021-08-13,15,2947
2021-08-13,16,138
2021-08-13,18,3089
2021-08-13,19,685
2021-08-13,20,3389
2021-08-13,21,3975
2021-08-13,22,2227
2021-08-13,23,2955
2021-08-14,0,3908
2021-08-14,1,1060
2021-08-14,12,364
2021-08-14,13,2292
2021-08-14,14,868
2021-08-14,15,2349
2021-08-14,16,2102
2021-08-14,17,3097
2021-08-14,18,1241
2021-08-15,19,593
2021-08-15,20,121
2021-08-15,21,468
2021-08-15,22,447
2021-08-15,23,201
2021-08-16,0,516
2021-08-16,1,2673
2021-08-16,10,6103
2021-08-16,11,12960
2021-08-16,12,5040
2021-08-16,13,1451
2021-08-16,14,1266
2021-08-16,15,6635
2021-08-16,16,4486
2021-08-16,17,511
2021-08-17,11,3800
2021-08-17,12,4972
2021-08-17,13,1235
2021-08-17,14,2039
2021-08-17,15,2646
2021-08-17,16,3824
2021-08-17,17,2225
2021-08-17,18,2988
2021-08-17,22,0
2021-08-17,23,192
2021-08-18,11,1454
2021-08-18,12,4753
2021-08-18,13,929
2021-08-18,17,168
2021-08-18,18,3909
2021-08-18,22,70
2021-08-19,12,2616
2021-08-19,13,4775
2021-08-19,14,2143
2021-08-19,15,875
2021-08-19,16,4013
2021-08-19,17,4745
2021-08-19,18,3426
2021-08-19,19,2349
2021-08-19,20,5626
2021-08-19,21,475
2021-08-19,22,206
2021-08-19,23,280
2021-08-20,0,1195
2021-08-20,1,76
2021-08-20,8,258
2021-08-20,9,814
2021-08-20,10,3526
2021-08-20,11,4561
2021-08-20,12,2225
2021-08-20,13,4451
2021-08-20,14,1478
2021-08-20,15,3551
2021-08-20,16,3984
2021-08-20,17,4720
2021-08-20,18,3838
2021-08-20,19,1424
2021-08-20,20,189
2021-08-20,21,3
2021-08-20,22,0
2021-08-20,23,21
2021-08-21,0,259
2021-08-21,1,988
2021-08-21,21,0
2021-08-21,22,1602
2021-08-21,23,985
2021-08-22,0,88
2021-08-22,13,779
2021-08-22,14,2087
2021-08-22,15,480
2021-08-22,16,472
2021-08-22,17,34
2021-08-22,18,414
2021-08-22,19,10
2021-08-22,20,2271
2021-08-22,21,126
2021-08-22,22,978
2021-08-22,23,3653
2021-08-23,0,2511
2021-08-23,1,1259
2021-08-23,10,34
2021-08-23,11,1756
2021-08-23,12,6
2021-08-23,13,8488
2021-08-23,14,1471
2021-08-23,15,3130
2021-08-23,16,1817
2021-08-23,17,1663
2021-08-23,18,2807
2021-08-23,19,952
2021-08-23,20,12
2021-08-23,21,1
2021-08-23,22,0
2021-08-23,23,340
2021-08-24,0,419
2021-08-24,1,1000
2021-08-24,2,0
2021-08-24,3,0
2021-08-24,4,0
2021-08-24,5,0
2021-08-24,6,0
2021-08-24,7,0
2021-08-24,8,0
2021-08-24,9,55
2021-08-24,10,0
2021-08-24,11,1652
2021-08-24,12,1699
2021-08-24,13,1952
2021-08-24,14,1502
2021-08-24,15,1631
2021-08-24,16,2839
2021-08-24,17,2947
2021-08-24,18,2810
2021-08-24,19,386
2021-08-24,20,1453
2021-08-24,21,4153
2021-08-24,22,6037
2021-08-24,23,804
2021-08-25,0,690
2021-08-25,1,189
2021-08-25,2,0
2021-08-25,3,0
2021-08-25,4,0
2021-08-25,5,0
2021-08-25,6,0
2021-08-25,7,0
2021-08-25,8,0
2021-08-25,9,0
2021-08-25,10,1405
2021-08-25,11,153
2021-08-25,12,112
2021-08-25,13,659
2021-08-25,14,124
2021-08-25,15,3851
2021-08-25,16,210
2021-08-25,17,340
2021-08-25,18,3027
2021-08-25,19,5223
2021-08-25,20,0
2021-08-25,21,0
2021-08-25,22,3834
2021-08-25,23,306
2021-08-26,17,3433
2021-08-26,18,7043
2021-08-26,19,1834
2021-08-26,20,128
2021-08-27,12,82
2021-08-29,19,942
2021-08-30,13,449
2021-08-30,14,506
2021-08-30,15,6042
2021-08-30,16,5559
2021-08-30,17,1384
2021-08-30,18,3395
2021-08-30,20,1616
2021-08-30,21,1549
2021-08-30,22,6016
2021-08-30,23,3486
2021-08-31,0,1661
2021-08-31,1,3501
2021-08-31,2,114
2021-08-31,3,0
2021-08-31,4,0
2021-08-31,5,0
2021-08-31,6,0
2021-08-31,7,0
2021-08-31,8,0
2021-08-31,9,0
2021-08-31,10,0
2021-08-31,11,0
2021-08-31,12,3874
2021-08-31,13,1
2021-08-31,14,1928
2021-08-31,15,1908
2021-08-31,16,5311
2021-08-31,17,3864
2021-08-31,18,7478
2021-08-31,19,0
2021-08-31,20,0
2021-08-31,21,159
2021-08-31,22,2767
2021-08-31,23,5672
2021-09-01,0,5993
2021-09-01,1,3833
2021-09-01,2,7
2021-09-01,10,1072
2021-09-01,11,2396
2021-09-01,12,450
2021-09-01,13,820
2021-09-01,14,4816
2021-09-01,15,97
2021-09-01,16,145
2021-09-01,19,0
2021-09-01,20,69
2021-09-01,21,1
2021-09-01,22,0
2021-09-02,14,144
2021-09-02,15,5392
2021-09-02,16,1639
2021-09-02,17,3691
2021-09-02,18,3624
2021-09-02,19,0
2021-09-02,20,0
2021-09-02,21,0
2021-09-02,22,1085
2021-09-02,23,1301
2021-09-03,0,617
2021-09-03,1,0
2021-09-03,2,0
2021-09-03,3,0
2021-09-03,4,0
2021-09-03,5,0
2021-09-03,6,0
2021-09-03,7,0
2021-09-03,8,0
2021-09-03,9,893
2021-09-03,10,0
2021-09-03,11,0
2021-09-03,12,0
2021-09-03,13,0
2021-09-03,14,311
2021-09-03,15,120
2021-09-03,16,94
2021-09-03,20,2053
2021-09-03,21,1094
2021-09-03,22,53
2021-09-03,23,1810
2021-09-04,0,220
2021-09-04,22,1776
2021-09-04,23,4203
2021-09-05,0,4018
2021-09-05,1,2131
2021-09-05,2,3
2021-09-06,11,0
2021-09-06,12,2489
2021-09-06,13,1758
2021-09-06,14,1486
2021-09-06,15,2735
2021-09-06,16,3799
2021-09-06,17,1359
2021-09-06,18,18
2021-09-06,22,3345
2021-09-06,23,4003
2021-09-07,0,5149
2021-09-07,1,4746
2021-09-07,8,3733
2021-09-07,9,4254
2021-09-07,10,3733
2021-09-07,11,3240
2021-09-07,12,2801
2021-09-07,13,327
2021-09-07,14,1951
2021-09-07,20,1124
2021-09-07,21,4460
2021-09-07,22,2805
2021-09-07,23,4089
2021-09-08,10,0
2021-09-08,11,4844
2021-09-08,12,8617
2021-09-08,13,1985
2021-09-08,14,2524
2021-09-08,15,7522
2021-09-08,16,7229
2021-09-08,17,5200
2021-09-08,18,8263
2021-09-08,19,1754
2021-09-08,20,761
2021-09-09,15,2438
2021-09-09,16,8410
2021-09-09,17,2657
2021-09-09,18,4652
2021-09-09,19,2288
2021-09-09,23,1632
2021-09-10,0,1902
2021-09-10,8,1648
2021-09-10,9,3775
2021-09-10,10,5336
2021-09-10,11,3047
2021-09-10,16,728
2021-09-10,17,6778
2021-09-10,18,885
2021-09-10,19,0
2021-09-10,20,318
2021-09-10,21,52
2021-09-10,22,3
2021-09-10,23,1071
2021-09-11,0,1690
2021-09-11,1,2203
2021-09-11,2,2232
2021-09-11,3,120
2021-09-11,4,0
2021-09-11,5,0
2021-09-11,6,0
2021-09-11,7,0
2021-09-11,8,0
2021-09-11,9,0
2021-09-11,10,0
2021-09-11,11,2335
2021-09-11,12,506
2021-09-11,13,3092
2021-09-11,14,5492
2021-09-11,15,3183
2021-09-11,16,4120
2021-09-11,17,345
2021-09-11,18,810
2021-09-11,19,372
2021-09-11,20,6179
2021-09-11,21,801
2021-09-11,22,1261
2021-09-11,23,2835
2021-09-12,0,2008
2021-09-12,9,0
2021-09-12,10,2423
2021-09-12,11,211
2021-09-12,12,729
2021-09-12,13,4399
2021-09-12,14,1782
2021-09-12,15,0
2021-09-12,16,0
2021-09-12,17,0
2021-09-12,18,0
2021-09-12,19,0
2021-09-12,20,0
2021-09-12,21,0
2021-09-12,22,0
2021-09-12,23,1860
2021-09-13,0,5756
2021-09-13,1,1296
2021-09-13,11,1503
2021-09-13,12,1368
2021-09-13,14,5042
2021-09-13,15,5857
2021-09-13,16,7678
2021-09-13,17,1681
2021-09-13,18,3446
2021-09-13,19,28
2021-09-13,20,1875
2021-09-13,21,1594
2021-09-13,22,1819
2021-09-13,23,2040
2021-09-14,0,3921
2021-09-14,8,1691
2021-09-14,9,6531
2021-09-14,10,3343
2021-09-14,11,5994
2021-09-14,12,1676
2021-09-14,14,934
2021-09-14,15,7689
2021-09-14,16,4606
2021-09-14,17,2967
2021-09-14,18,8
2021-09-14,19,0
2021-09-14,20,0
2021-09-14,21,3174
2021-09-14,22,3343
2021-09-14,23,4988
2021-09-15,0,3415
2021-09-15,1,1104
2021-09-15,9,559
2021-09-15,10,700
2021-09-15,11,4722
2021-09-15,12,4515
2021-09-15,13,2
2021-09-15,14,4352
2021-09-15,15,5011
2021-09-15,16,7056
2021-09-15,17,4806
2021-09-15,18,1467
2021-09-15,19,1475
2021-09-15,20,72
2021-09-15,21,1599
2021-09-15,22,1292
2021-09-15,23,3265
2021-09-16,0,4072
2021-09-16,1,5008
2021-09-16,2,10
2021-09-16,9,101
2021-09-16,10,15446
2021-09-16,11,3767
2021-09-16,12,1529
2021-09-16,14,2568
2021-09-16,15,4633
2021-09-16,16,3453
2021-09-16,17,2405
2021-09-16,18,6993
2021-09-16,19,1594
2021-09-17,10,1555
2021-09-17,11,1419
2021-09-17,12,1008
2021-09-17,13,1028
2021-09-17,14,776
2021-09-17,15,1784
2021-09-17,16,4656
2021-09-17,17,2158
2021-09-17,20,213
2021-09-17,21,1337
2021-09-17,22,1242
2021-09-17,23,3865
2021-09-18,0,1037
2021-09-18,1,1892
2021-09-18,2,0
2021-09-18,10,714
2021-09-18,11,1307
2021-09-18,12,12
2021-09-18,13,0
2021-09-18,14,64
2021-09-18,15,2759
2021-09-18,16,524
2021-09-18,17,0
2021-09-18,23,112
2021-09-19,0,0
2021-09-19,1,0
2021-09-19,9,202
2021-09-19,10,1808
2021-09-19,11,111
2021-09-19,12,48
2021-09-19,13,3514
2021-09-19,14,2985
2021-09-20,9,1715
2021-09-20,10,2452
2021-09-20,11,861
2021-09-20,12,2003
2021-09-20,13,79
2021-09-20,14,7105
2021-09-20,15,7002
2021-09-20,16,7014
2021-09-20,17,3528
2021-09-20,18,1332
2021-09-20,19,1334
2021-09-20,20,348
2021-09-20,21,1126
2021-09-20,22,1050
2021-09-20,23,1168
2021-09-21,0,4
2021-09-21,1,0
2021-09-21,2,0
2021-09-21,3,0
2021-09-21,4,0
2021-09-21,5,0
2021-09-21,6,0
2021-09-21,7,1109
2021-09-21,8,1128
2021-09-21,9,4113
2021-09-21,10,4268
2021-09-21,11,5001
2021-09-21,13,5803
2021-09-21,14,3264
2021-09-21,15,4620
2021-09-21,16,1834
2021-09-21,22,1556
2021-09-21,23,1564
2021-09-22,0,1857
2021-09-22,1,3701
2021-09-22,2,6917
2021-09-22,3,634
2021-09-22,13,4469
2021-09-22,14,6453
2021-09-22,15,5755
2021-09-22,16,8541
2021-09-22,17,5356
2021-09-22,18,3299
2021-09-22,19,2004
2021-09-22,20,7002
2021-09-22,21,1032
2021-09-22,22,1678
2021-09-22,23,2122
2021-09-23,0,3889
2021-09-23,1,4965
2021-09-23,2,91
2021-09-23,9,7261
